"is_active","new_spending","Coupon","Male","ActiveDays","Spending"
0,0,0,1,1,12.97
0,0,0,0,3,60.18
0,0,0,1,1,26.9
0,0,1,1,2,28.38
0,0,0,1,2,15.88
1,36.79,1,1,0,0
0,0,1,1,2,48.8
0,0,1,1,1,14.81
0,0,1,0,1,11.67
0,0,0,0,2,42.22
0,0,1,1,1,19.89
1,41.76,1,0,0,0
0,0,1,1,1,14.16
0,0,0,1,2,28.56
0,0,0,0,3,42.42
0,0,0,1,2,42.96
0,0,1,0,2,29.72
0,0,0,1,2,48.68
0,0,0,0,1,33.5
0,0,0,0,1,20.01
0,0,0,0,4,79.52
0,0,0,0,2,30.48
0,0,0,1,1,22.34
0,0,0,1,0,0
0,0,0,1,4,63.84
0,0,0,0,1,14.99
0,0,1,1,0,0
0,0,0,0,1,15.22
1,36.67,1,0,1,28.25
0,0,1,0,3,89.76
0,0,1,0,3,35.7
1,35.37,1,1,2,52.54
0,0,0,0,2,43.74
1,28.19,1,0,1,29.91
0,0,0,0,0,0
0,0,0,0,1,16.55
0,0,0,0,2,45.7
0,0,0,1,1,13.99
0,0,1,1,1,16.1
1,25.92,1,0,2,51.76
0,0,1,1,2,40.7
0,0,0,1,1,15.63
0,0,0,1,3,41.4
0,0,1,0,2,20.64
0,0,0,0,1,14.31
0,0,0,1,4,48.08
0,0,0,1,1,19.39
0,0,0,0,0,0
0,0,1,0,3,63.78
0,0,1,1,4,99.36
1,25.12,1,0,1,18.18
0,0,0,0,1,19.32
0,0,1,0,1,25.59
0,0,0,1,1,14.98
1,16.87,0,0,3,68.91
0,0,0,1,1,12.94
1,32.7,1,0,0,0
0,0,0,0,2,17.4
0,0,1,0,3,62.43
0,0,1,1,1,24.38
0,0,1,1,1,23.36
0,0,0,1,1,27.15
1,36.01,1,0,0,0
0,0,1,0,1,19.88
0,0,0,0,2,47.16
0,0,1,1,1,21.2
1,24.69,1,1,3,62.28
0,0,0,1,0,0
0,0,1,0,2,64.64
0,0,0,1,1,16.94
0,0,0,0,1,15.18
0,0,0,1,3,66.9
0,0,0,1,0,0
0,0,1,1,1,17.84
0,0,1,1,2,39.66
0,0,1,0,1,14.75
0,0,0,0,1,23.3
0,0,1,1,0,0
0,0,0,0,0,0
0,0,0,1,2,49.58
0,0,1,1,1,24.93
0,0,1,0,2,38.74
1,22.98,1,1,2,33.92
0,0,1,0,3,29.52
0,0,1,0,2,40.66
0,0,1,0,1,14.78
0,0,0,0,0,0
0,0,0,1,3,64.26
0,0,0,1,3,36.66
0,0,1,0,1,18.46
0,0,0,1,2,39.1
0,0,1,1,0,0
1,37.03,1,0,2,35.34
0,0,0,0,3,42.54
0,0,0,1,0,0
0,0,1,1,1,23.29
0,0,1,1,3,25.77
1,14.65,1,0,1,15.04
0,0,1,0,1,16.44
0,0,0,1,1,10.41
0,0,0,1,1,14.85
0,0,0,0,2,41.38
1,28.62,0,1,1,27.86
0,0,1,1,1,14.84
0,0,0,1,0,0
1,6.01,0,1,0,0
0,0,1,0,1,17.11
0,0,1,0,1,19.99
0,0,0,1,2,37.28
1,22.09,1,0,1,17.95
1,25.66,1,0,1,15.87
1,32.36,1,0,1,23
0,0,1,1,2,71.5
0,0,1,0,2,36.86
0,0,1,1,0,0
0,0,0,1,3,58.32
0,0,0,0,2,40.04
0,0,1,0,1,13.49
0,0,0,1,2,37.38
0,0,0,0,2,48.58
0,0,1,1,1,20.51
0,0,1,1,1,16.91
1,22.05,1,0,1,23.67
0,0,0,0,3,64.05
1,20.71,0,1,1,23.85
1,33.94,1,1,2,67.34
0,0,1,0,3,78.75
0,0,0,0,1,17.63
1,6.26,0,1,2,25.7
0,0,0,1,0,0
0,0,0,1,3,61.8
0,0,1,1,0,0
0,0,0,0,1,17.26
0,0,0,1,3,63.99
0,0,1,1,2,48.82
0,0,0,0,2,63.54
0,0,1,0,1,12.07
0,0,0,1,3,53.46
0,0,0,0,1,23.31
0,0,0,1,2,36.86
1,24.2,0,0,4,109.28
0,0,1,0,4,101.6
1,10.29,0,0,1,17.57
0,0,0,0,0,0
0,0,0,0,1,18.97
0,0,0,1,1,23.63
1,22.54,0,1,3,72.09
1,35.71,0,1,0,0
0,0,0,0,1,21.98
0,0,1,0,2,43.08
1,19.79,1,1,1,20.38
1,16.24,1,0,0,0
0,0,0,1,1,26.22
0,0,1,0,1,32.63
1,10.43,1,1,0,0
0,0,0,0,1,22.08
0,0,1,0,2,53.14
0,0,1,0,0,0
0,0,1,0,2,26.8
0,0,0,0,0,0
0,0,0,0,2,39.6
0,0,1,1,0,0
0,0,0,1,2,56.34
0,0,0,1,3,49.2
0,0,0,1,2,53.44
0,0,0,0,1,16.16
0,0,0,1,3,76.89
1,32.21,1,0,1,23.16
0,0,1,0,0,0
0,0,1,0,2,39.44
1,30.75,1,0,1,21.1
1,22.52,1,0,0,0
1,26.98,0,1,1,17.97
0,0,0,1,2,36.4
0,0,0,0,2,37.64
1,25.18,0,0,5,131.05
0,0,0,0,2,52.98
1,30.01,1,1,1,22.3
1,10.34,0,1,0,0
0,0,1,0,1,22.12
0,0,0,0,1,20.59
1,20.98,0,1,1,20.25
0,0,0,0,1,19.52
0,0,0,0,1,22.16
0,0,1,0,2,30.36
0,0,0,1,2,47.14
0,0,0,1,2,34.02
1,19.4,1,1,2,29.9
0,0,1,0,2,65.4
0,0,1,1,1,10.56
0,0,1,0,2,38.78
0,0,0,0,1,17.32
0,0,0,0,2,26.16
0,0,1,0,2,77.86
0,0,1,0,3,42.66
0,0,1,0,2,26.86
0,0,0,0,2,42.46
0,0,0,1,0,0
0,0,1,0,1,21.5
0,0,0,1,2,43.26
0,0,0,0,4,44.36
0,0,1,1,2,41.64
1,24.84,0,1,0,0
0,0,1,1,2,33.16
0,0,1,0,0,0
0,0,1,1,4,95.28
0,0,0,0,2,33.84
1,21.21,1,0,0,0
0,0,1,1,0,0
0,0,1,1,0,0
1,12.1,1,1,0,0
0,0,0,0,3,96.6
0,0,0,1,2,61.38
0,0,1,1,1,18.96
0,0,0,1,3,24.15
0,0,1,0,0,0
0,0,0,0,2,41.44
0,0,0,1,0,0
0,0,1,1,2,40.96
0,0,1,1,1,20.95
1,18.53,0,1,0,0
1,21.84,1,0,2,36.4
0,0,1,0,2,63.98
1,20.48,1,1,1,13.12
1,10.23,1,1,1,11.28
0,0,0,0,1,14.68
0,0,0,0,1,15.08
0,0,1,0,3,22.83
0,0,1,1,1,18.18
1,37.94,1,1,1,23.2
0,0,1,1,0,0
0,0,0,0,2,39.36
1,20.01,1,1,0,0
0,0,1,1,2,56.62
0,0,1,1,2,41.12
0,0,1,1,1,15.75
0,0,1,1,1,34.07
1,27.16,0,1,2,56.4
0,0,1,0,1,18.75
1,39.92,1,0,1,31.07
0,0,1,0,2,19.18
0,0,1,0,3,40.74
0,0,1,1,2,43.44
0,0,0,1,2,44.68
0,0,0,0,2,39.34
0,0,0,1,1,18.52
0,0,0,0,2,45.5
1,15.35,0,1,1,13.78
0,0,0,0,2,28.42
0,0,1,0,0,0
0,0,1,0,2,58.96
0,0,0,0,0,0
0,0,1,1,1,23.05
0,0,1,0,1,29.31
1,27.18,0,1,1,16.88
1,15,0,1,0,0
1,35.67,0,1,1,20.85
1,28.56,1,1,2,35.14
0,0,1,0,0,0
0,0,0,1,3,85.98
0,0,0,0,2,37.2
0,0,1,1,1,24.81
0,0,1,1,0,0
0,0,0,0,0,0
0,0,1,1,1,12.49
1,39.02,1,1,1,28.64
0,0,1,0,2,31.32
0,0,1,1,2,42.02
0,0,1,1,4,86.32
0,0,0,0,2,39.22
1,40.48,1,1,2,59.28
0,0,0,1,1,17.47
0,0,0,0,1,19.67
0,0,1,1,0,0
0,0,1,1,1,23.57
0,0,0,1,0,0
0,0,1,1,2,53.48
1,28.89,0,0,0,0
0,0,0,1,1,17.44
0,0,0,1,2,42.56
0,0,1,0,1,24.06
0,0,0,1,1,21.96
0,0,1,0,1,26.34
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,1,1,15.77
0,0,1,0,4,105.84
0,0,0,1,2,33.14
0,0,0,1,0,0
0,0,0,1,2,44.7
0,0,1,0,0,0
0,0,0,1,1,24.85
0,0,1,1,3,57.96
0,0,0,0,1,18.03
0,0,0,1,1,20.37
0,0,1,1,2,39.52
0,0,0,0,2,35.94
0,0,0,0,2,38.44
1,16.34,0,1,3,46.95
0,0,1,0,3,39.84
0,0,0,1,1,27.63
0,0,1,1,1,15.83
0,0,0,1,0,0
0,0,1,1,2,43.02
0,0,1,1,3,66.78
0,0,0,1,1,26.84
0,0,0,1,1,14.1
0,0,1,0,2,34.02
0,0,0,1,1,20.42
0,0,0,0,2,45.9
0,0,1,0,2,46.08
0,0,0,0,0,0
0,0,0,0,1,16.22
0,0,0,0,4,60.76
0,0,1,1,1,18.14
0,0,1,0,1,15.94
0,0,1,0,0,0
0,0,1,1,1,12.74
0,0,1,0,1,4.63
0,0,0,1,1,17.3
1,22.44,1,0,1,18.81
0,0,1,1,2,52.64
0,0,1,1,1,19.14
1,28.49,0,1,2,38.22
0,0,0,0,2,16.64
0,0,1,0,2,43.36
0,0,1,0,2,52.06
1,18.84,1,1,1,14.85
0,0,0,1,0,0
0,0,0,1,3,42.84
0,0,1,0,1,16.21
0,0,1,0,0,0
1,16.21,1,1,1,12.15
0,0,0,0,0,0
0,0,0,1,1,10.29
0,0,1,1,0,0
0,0,1,1,1,17.96
0,0,0,1,0,0
0,0,1,1,2,14.3
1,23.45,0,1,2,39.82
0,0,1,0,2,27.38
0,0,1,1,1,20.63
0,0,1,1,2,29.78
0,0,1,0,1,22.6
0,0,1,0,1,8.09
0,0,1,0,0,0
0,0,0,0,1,10.21
1,25.36,1,0,4,90.6
1,7.89,0,1,0,0
0,0,1,0,1,6.91
0,0,0,0,4,137.88
1,20.44,1,1,0,0
0,0,0,0,1,23.35
0,0,0,0,2,47.86
0,0,1,0,1,18.25
1,23.24,1,0,1,17.55
0,0,0,1,1,20.21
0,0,0,1,1,18.39
0,0,0,0,1,23.64
0,0,1,1,1,19.48
1,21.54,0,0,0,0
1,26.55,0,1,2,48.14
0,0,0,1,1,11.79
0,0,1,0,1,18.75
0,0,0,0,1,20.42
0,0,0,0,0,0
0,0,0,1,0,0
0,0,1,0,1,23.7
1,24.14,1,0,3,55.5
0,0,0,1,2,52.72
0,0,0,1,0,0
1,30.3,1,1,1,18.18
1,28.23,1,0,2,35.06
0,0,1,0,2,12.64
0,0,0,0,1,22.85
0,0,0,0,3,48.42
0,0,1,0,1,30.58
0,0,0,1,1,20.57
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,1,2,29.44
0,0,0,1,3,37.71
1,19.89,0,0,0,0
0,0,1,1,3,28.47
0,0,1,0,1,20.79
0,0,1,1,0,0
1,22.71,1,1,3,54.81
0,0,1,0,2,49.48
0,0,1,0,1,24.26
0,0,1,1,2,48.68
0,0,0,1,1,13.49
1,25.72,0,1,1,16.94
1,22.47,0,0,3,44.88
0,0,1,1,1,8.18
0,0,0,0,0,0
0,0,1,0,0,0
0,0,1,1,1,18.13
0,0,0,1,1,22.09
0,0,0,0,2,54.64
0,0,0,1,3,48.36
1,50.02,1,1,1,34.41
0,0,0,1,0,0
0,0,1,0,1,20.2
1,26.31,0,0,1,25.76
1,12.65,0,1,1,5.81
0,0,1,1,1,26.34
1,18.25,1,1,1,14.44
0,0,1,1,0,0
1,26.85,1,1,3,61.5
0,0,1,0,1,19.63
1,24.35,1,1,2,50.78
1,24.05,1,0,1,18.59
0,0,0,1,1,15.97
1,24.26,0,1,0,0
0,0,0,0,1,15.45
0,0,1,0,0,0
0,0,1,1,1,26.51
0,0,1,1,0,0
0,0,0,1,1,16.61
1,23.43,0,1,2,39
0,0,0,1,1,26.31
0,0,0,1,4,32.56
0,0,1,0,1,18.96
0,0,1,1,4,48.96
0,0,0,1,0,0
0,0,1,1,1,30.4
0,0,1,1,3,63.12
1,25.23,1,1,0,0
1,20.71,1,1,1,13.22
1,31.61,0,1,0,0
0,0,1,1,1,19.75
0,0,1,0,1,27.57
1,11.15,0,1,1,18.07
0,0,0,0,2,26.62
0,0,0,0,4,87.52
0,0,0,0,2,14.7
0,0,1,1,2,50.62
0,0,1,1,0,0
0,0,1,1,2,67.78
0,0,0,1,0,0
1,18.71,0,0,3,60.42
0,0,1,1,1,5.13
0,0,1,1,2,49.06
1,25.87,1,0,1,23.1
1,34.11,1,0,3,77.28
0,0,0,0,1,13.11
1,20.73,0,1,2,49.42
0,0,1,0,1,25.29
1,22.96,0,1,0,0
1,21.27,0,1,2,32.66
1,24.92,1,1,5,113.95
0,0,1,0,1,24.54
1,25.06,1,0,0,0
1,26.97,1,1,2,42.48
1,27.92,1,1,2,48.96
0,0,0,1,2,38.04
0,0,1,1,2,38.44
0,0,1,0,2,41.5
0,0,1,0,1,23.6
1,37.4,1,0,1,28.68
0,0,1,1,2,33.52
0,0,0,0,1,19.29
1,10.52,0,1,2,31.86
0,0,0,1,0,0
0,0,0,1,3,46.71
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,1,1,17.88
0,0,1,0,0,0
0,0,1,0,0,0
1,27.03,1,0,1,17.98
0,0,1,0,2,42.04
0,0,0,1,3,65.16
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,1,0,0
1,23.08,1,0,1,18.16
1,7.82,1,1,2,8.24
0,0,1,1,2,60.66
0,0,0,0,2,30.16
0,0,1,0,1,24.66
0,0,1,0,0,0
0,0,0,1,3,57.69
0,0,0,1,2,36.82
0,0,1,0,1,6.44
0,0,1,0,1,13.32
0,0,1,1,3,92.82
0,0,0,0,1,18.22
0,0,0,0,2,38.48
0,0,0,0,2,50.96
0,0,1,0,0,0
0,0,1,1,1,10.81
0,0,1,0,3,77.7
1,32.35,0,0,0,0
0,0,1,1,0,0
0,0,0,1,2,59.14
0,0,1,0,3,74.73
0,0,1,1,1,28.99
0,0,1,0,3,98.13
1,37.72,1,0,1,23.15
0,0,0,0,2,26.14
0,0,0,0,2,25.58
0,0,0,1,1,15.58
0,0,0,0,1,20.01
0,0,0,0,2,54.92
0,0,0,0,1,27.66
0,0,1,1,1,21.16
1,17.45,1,0,0,0
1,4.03,0,0,0,0
1,13.3,0,1,2,37.06
0,0,0,1,2,19.52
0,0,1,1,3,61.62
1,21.51,1,1,2,39.18
0,0,1,1,1,22.48
1,20.32,0,1,0,0
0,0,0,0,1,28.89
0,0,1,1,1,10.36
0,0,0,0,0,0
1,6.73,1,0,0,0
0,0,1,0,2,30.92
0,0,0,1,1,24.66
0,0,0,0,1,15.59
0,0,0,1,1,14.02
0,0,1,1,0,0
0,0,0,0,1,26.09
0,0,0,1,0,0
0,0,1,1,3,87.96
0,0,1,0,0,0
0,0,1,1,2,51.48
0,0,0,1,3,41.22
0,0,1,0,1,33.64
0,0,1,0,0,0
0,0,1,1,2,62.82
0,0,0,1,2,55.96
0,0,0,0,2,44.7
0,0,0,1,3,69.12
0,0,1,0,3,70.92
0,0,0,1,0,0
0,0,1,0,1,20.21
0,0,0,0,1,20.86
0,0,0,1,4,117.08
0,0,0,1,2,52.32
1,35.76,0,0,2,73.84
0,0,1,1,3,62.4
0,0,1,1,1,26
0,0,1,1,0,0
0,0,0,0,2,38.08
0,0,0,0,2,29.6
0,0,0,0,1,19.89
0,0,0,0,1,24.89
0,0,1,1,2,44.02
0,0,0,1,0,0
0,0,1,0,0,0
1,22.69,1,0,1,22.6
1,24.15,1,0,0,0
0,0,1,1,0,0
0,0,0,1,0,0
0,0,0,1,2,54.64
0,0,0,0,1,23.17
0,0,0,0,2,47.88
0,0,1,1,1,16.37
0,0,1,1,2,35.04
1,30.42,1,0,0,0
0,0,0,0,5,150.65
1,12.82,1,1,0,0
1,15.41,0,0,1,17.54
0,0,0,1,2,47.14
1,16.63,0,0,0,0
0,0,0,0,0,0
1,23.47,1,1,1,16.62
0,0,1,1,1,25.54
0,0,1,0,1,13.04
1,29.96,0,0,3,81.36
0,0,0,0,1,16.72
0,0,0,1,0,0
0,0,0,1,1,24.96
0,0,0,0,2,35.74
0,0,1,1,1,27.78
0,0,0,0,1,23.76
1,40.64,1,1,1,25.1
0,0,1,0,0,0
0,0,0,0,3,87.51
0,0,1,1,1,25.69
1,25.59,0,0,2,46
0,0,1,1,1,23.65
0,0,0,0,0,0
0,0,0,0,3,45.15
0,0,1,0,4,83.56
0,0,1,1,0,0
0,0,0,0,3,51.75
0,0,0,1,3,71.04
0,0,1,0,2,41.62
0,0,1,0,2,55.26
0,0,0,1,1,18.58
0,0,0,0,1,24.7
0,0,0,0,2,31.64
1,18.6,1,1,0,0
0,0,1,0,2,51.72
0,0,0,1,3,38.28
0,0,0,0,0,0
0,0,0,1,0,0
0,0,1,1,1,16.34
0,0,1,0,2,31.98
0,0,1,1,4,44.4
1,4.58,0,0,2,19.54
0,0,0,0,1,18.26
0,0,0,1,2,32.48
0,0,0,0,2,52.02
0,0,0,1,3,46.77
0,0,0,0,2,29.96
1,17.96,0,0,2,26.84
0,0,0,1,1,27.99
0,0,0,1,2,39.88
0,0,1,0,3,64.86
0,0,1,0,0,0
0,0,0,0,2,41
0,0,0,0,3,89.43
0,0,0,0,2,36.94
0,0,1,0,2,38.7
0,0,1,0,3,54.12
0,0,1,1,2,39.22
0,0,0,0,2,47.36
1,37.9,1,0,1,30.14
0,0,0,0,3,90.78
1,26.74,1,0,1,15.61
0,0,1,1,0,0
0,0,1,0,1,13.45
0,0,0,1,0,0
0,0,1,0,2,32.06
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,0,2,19.94
0,0,0,1,1,12
0,0,0,0,0,0
1,17.29,1,1,2,30.58
0,0,1,0,2,32.6
0,0,0,1,2,44.16
1,38.31,1,1,1,22.22
0,0,1,0,0,0
0,0,0,0,1,23.87
1,45.11,1,0,0,0
0,0,1,1,2,47.96
0,0,1,1,1,14.83
1,18.12,0,1,1,17.41
0,0,1,0,2,45.48
0,0,0,0,2,57.4
0,0,0,1,0,0
0,0,1,1,2,32.88
0,0,0,1,1,21.67
0,0,0,0,2,19.46
0,0,0,1,3,90.42
1,12.03,0,0,1,16.35
0,0,0,1,3,29.94
1,24.16,0,1,2,47.4
1,27.72,0,1,1,28.39
0,0,1,1,1,14.16
0,0,0,0,1,12.38
0,0,1,0,2,58.82
1,1.65,1,0,2,7.82
0,0,1,0,2,43.94
0,0,0,1,2,33.6
0,0,1,0,1,23.5
1,21.35,1,0,0,0
0,0,0,1,0,0
1,36.17,0,0,1,28.47
1,14.33,0,0,2,53.36
0,0,0,1,3,43.14
0,0,1,1,1,17.56
0,0,0,0,1,13.36
0,0,1,0,0,0
0,0,0,1,2,27.2
0,0,0,0,1,12.72
0,0,1,1,1,23.12
0,0,1,0,3,73.83
0,0,0,0,1,25.14
0,0,0,0,0,0
1,25.72,1,1,0,0
0,0,1,0,1,19.07
0,0,1,1,0,0
0,0,0,0,1,19.8
0,0,0,0,3,71.01
0,0,0,0,1,11.85
0,0,1,1,1,24.34
0,0,1,1,2,30.48
1,28.02,1,1,2,40.8
0,0,0,1,0,0
0,0,0,0,2,27.74
1,18.22,1,1,2,37.2
0,0,0,1,0,0
0,0,0,0,3,20.73
1,23.03,0,0,2,41.76
0,0,1,1,4,86.16
0,0,1,1,1,17.86
1,11.18,0,1,3,42.81
0,0,1,0,1,24.42
0,0,0,1,1,15.9
1,27.33,1,1,2,48.76
0,0,0,1,1,22.54
1,22.94,1,1,1,17.11
1,24.8,1,0,1,15.71
0,0,1,0,1,18.98
0,0,1,1,2,40.74
1,17.06,0,0,0,0
0,0,0,1,3,65.07
1,36.19,1,0,3,67.71
1,27.52,0,0,1,21.38
0,0,0,0,1,19.62
0,0,0,0,1,29.1
0,0,0,0,1,27.63
0,0,0,0,2,31.68
0,0,0,1,2,22.8
0,0,1,1,0,0
0,0,1,1,1,9.35
0,0,0,0,1,16.94
1,27.79,1,0,1,19.3
1,27.28,0,1,1,24.54
1,32.9,0,1,3,59.4
1,20.03,0,1,2,34.76
0,0,0,1,2,36.74
0,0,1,0,1,15.86
0,0,0,1,3,46.47
0,0,0,1,4,75.08
0,0,0,0,0,0
0,0,1,0,1,18.27
0,0,0,1,0,0
1,22.95,0,0,1,22.45
0,0,1,0,0,0
0,0,0,1,3,91.38
0,0,0,0,1,12.6
0,0,0,1,2,45.96
0,0,0,1,1,23.07
1,25.67,1,0,1,15.69
0,0,0,1,2,41.54
0,0,1,0,0,0
0,0,1,1,2,45.28
1,35.56,0,0,2,54.84
0,0,0,1,1,23.88
0,0,0,1,1,21.55
0,0,0,0,2,40.72
0,0,1,0,2,41.54
0,0,0,1,2,33.36
0,0,0,1,1,31.25
1,13.38,1,0,2,24.26
0,0,1,1,1,21.67
0,0,1,0,0,0
0,0,0,0,1,19.03
0,0,1,0,1,23.12
0,0,0,1,0,0
0,0,1,0,2,53.74
0,0,1,0,0,0
0,0,1,1,1,22.69
1,31.74,0,0,3,83.22
0,0,1,0,1,19.23
0,0,0,0,2,36.44
0,0,1,0,2,26.82
0,0,1,1,1,19.21
1,27.3,0,1,3,75.15
0,0,0,1,1,21.89
0,0,1,1,2,45.02
0,0,1,1,1,18.81
0,0,0,1,4,72.84
0,0,0,0,3,58.5
0,0,1,0,2,37.08
0,0,0,1,1,8.81
0,0,0,0,0,0
0,0,1,0,2,48.3
0,0,1,1,1,20.95
1,24.22,1,1,2,37.48
0,0,0,0,1,17.59
0,0,1,0,2,36.72
1,17.03,1,1,2,34.9
0,0,0,1,1,24.4
0,0,1,0,0,0
0,0,0,1,2,37.98
0,0,0,0,2,23.86
0,0,1,0,1,12.01
0,0,1,0,2,42.66
0,0,1,1,2,44.54
0,0,1,0,2,58.56
0,0,0,0,2,24.72
0,0,0,1,3,62.1
0,0,1,0,1,18.87
0,0,1,0,3,62.58
1,31.78,1,1,1,24.56
0,0,1,0,1,33.14
0,0,0,1,1,16.82
1,16.55,0,1,5,122.3
0,0,1,1,2,46.72
0,0,0,0,1,19.1
1,16.93,1,1,1,19.24
0,0,1,0,2,57.36
0,0,0,0,3,44.13
0,0,0,1,4,48.56
0,0,1,0,1,20.24
0,0,0,0,2,40.32
0,0,1,1,3,45.93
0,0,1,0,1,18.5
0,0,1,1,0,0
0,0,1,1,2,44.34
0,0,0,1,0,0
0,0,1,0,1,20.13
0,0,0,0,1,28.76
0,0,0,1,4,116.32
0,0,0,1,3,68.97
0,0,0,1,3,75.9
1,14.76,0,0,2,27.58
1,27.62,0,0,1,28.33
0,0,0,0,1,24.35
0,0,0,0,1,27.85
1,33.46,1,1,3,75.3
0,0,0,1,4,109.4
1,14.18,1,1,0,0
0,0,1,1,1,11.87
0,0,0,1,2,47.36
1,10.64,0,0,0,0
1,14.98,0,0,0,0
1,24.09,0,1,1,24.56
0,0,1,0,0,0
0,0,0,0,3,74.91
0,0,1,0,2,31.4
1,27.82,1,0,1,20.04
0,0,0,1,1,25.71
0,0,1,0,4,105.68
0,0,1,0,1,26.11
1,22.57,0,0,3,74.46
0,0,0,1,0,0
0,0,1,0,2,40.78
0,0,1,1,3,74.97
1,23.67,0,0,0,0
0,0,0,1,2,42.16
0,0,1,0,0,0
0,0,0,1,1,27.54
0,0,1,1,1,18.93
0,0,1,0,1,11.01
0,0,0,1,0,0
0,0,0,0,4,107.96
0,0,1,0,4,52.4
0,0,0,1,2,42.14
0,0,0,1,1,19.72
0,0,0,1,0,0
0,0,0,1,4,85.48
0,0,0,0,3,65.73
0,0,1,0,1,23.04
0,0,1,1,1,27.79
0,0,1,1,1,11.06
0,0,0,0,1,26.15
0,0,1,1,1,22.65
1,17.26,0,1,2,36.86
0,0,1,0,0,0
0,0,0,0,1,25.88
0,0,1,0,1,11.3
0,0,0,1,0,0
0,0,0,0,1,22.28
0,0,0,1,1,19.48
0,0,1,0,3,80.88
0,0,1,0,1,11.65
0,0,1,0,1,29.5
0,0,0,0,1,29.15
0,0,1,0,1,25.99
0,0,0,1,2,57.5
0,0,1,0,0,0
0,0,0,1,1,15.4
0,0,1,1,1,17.27
0,0,0,1,2,41.36
1,26.35,1,0,3,48.45
0,0,0,0,2,35.76
1,51.31,1,1,5,159.45
0,0,1,1,4,104.32
1,35.62,1,1,3,77.91
0,0,1,0,2,48.78
1,28.5,1,0,0,0
0,0,0,1,2,41.06
1,24.99,1,1,3,52.29
0,0,1,0,2,51.4
0,0,1,0,2,33.3
1,23.61,0,1,2,34.92
0,0,0,1,2,44.04
0,0,1,0,1,20.08
0,0,0,0,1,15.59
0,0,1,1,1,22.34
1,28.05,0,0,2,50.74
0,0,1,0,2,29.1
0,0,1,0,1,9.7
0,0,1,1,2,17.92
1,23.5,1,0,2,35.02
0,0,1,1,2,30.02
0,0,1,0,1,22.67
0,0,1,1,2,39.5
0,0,1,0,2,71.72
0,0,0,0,1,12.95
0,0,0,1,3,52.26
0,0,0,1,1,21.26
1,23.96,1,0,1,15.78
1,23,1,1,1,14.13
0,0,0,1,4,27.2
1,34.59,1,0,2,44.12
0,0,1,0,0,0
0,0,0,1,0,0
0,0,1,0,2,60.92
0,0,0,1,2,29.64
0,0,1,1,0,0
0,0,0,0,0,0
0,0,0,1,0,0
0,0,1,1,2,23.08
0,0,1,0,1,27.71
0,0,0,0,1,20.73
1,22.67,1,1,1,14.22
0,0,1,0,3,67.2
0,0,0,1,0,0
0,0,1,1,3,60.12
0,0,1,0,2,49.58
1,16.39,0,0,1,24.2
0,0,0,1,4,95.64
1,33.66,1,1,3,59.7
0,0,0,1,1,32.47
1,34.12,1,1,0,0
1,36.9,1,0,0,0
0,0,0,1,1,21.32
0,0,1,1,1,16.48
0,0,0,0,1,16.11
0,0,0,1,3,39.45
0,0,0,0,1,22.48
1,24.83,1,0,2,32.34
0,0,1,0,0,0
0,0,1,0,1,14.04
1,18.67,0,1,1,22.45
1,12.46,0,1,2,36.14
0,0,1,1,0,0
0,0,0,0,3,54.69
1,35.88,0,1,1,33.58
0,0,0,0,1,15.45
0,0,1,1,1,15.91
1,32.79,1,1,1,17.96
0,0,0,0,1,16.25
0,0,1,0,3,33.45
0,0,0,1,3,38.79
1,16.98,0,0,0,0
0,0,1,0,1,19.5
0,0,1,1,2,38.32
1,1.37,0,0,2,17.84
0,0,1,1,0,0
0,0,1,0,1,22.53
1,30.97,0,0,2,63.76
0,0,0,1,2,25.48
0,0,1,0,3,46.65
0,0,1,1,2,61.86
0,0,0,0,0,0
0,0,1,0,2,31.58
0,0,0,0,1,23.5
0,0,1,1,0,0
0,0,1,0,2,48.72
0,0,1,0,1,20.12
0,0,0,1,1,7.06
1,19.7,0,0,2,54.06
0,0,1,0,5,79.75
0,0,0,0,3,62.46
1,42.81,0,1,1,39.34
0,0,1,0,3,56.52
1,51.47,1,0,2,63.5
1,15.86,0,1,0,0
0,0,0,1,4,93.16
1,27.97,1,1,1,19.09
0,0,1,0,1,27.43
0,0,1,0,2,37.04
0,0,0,0,1,23.96
1,31.2,1,1,4,97.48
1,17.95,1,1,2,21.26
1,17.7,0,0,0,0
0,0,0,1,1,19.03
0,0,1,0,1,26.47
1,17.53,1,1,5,86
0,0,0,1,1,21.05
0,0,1,0,2,59.3
0,0,0,1,4,120.88
0,0,0,1,1,13.36
0,0,1,0,0,0
0,0,1,0,1,20.17
0,0,0,1,1,19.53
0,0,1,0,1,24.09
0,0,1,0,2,43.3
0,0,0,0,1,31.28
1,15.6,0,0,2,34.5
0,0,0,0,2,35.74
0,0,1,1,5,110.35
0,0,1,1,1,15.36
0,0,1,1,2,49.94
1,8.26,1,0,4,39.52
0,0,0,0,1,24.59
0,0,0,0,1,15.86
0,0,1,0,0,0
1,34.3,1,0,1,21.53
0,0,0,0,1,28.69
0,0,0,1,1,17.02
0,0,1,0,5,107.35
1,36,1,0,2,46.28
